parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 8 | 10 | x=(0.5*(8+12)) | x 0.5 8 12 + * = | x:dollar 0.5:half 8:dollar 12:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/(8*x))=12 | 0.5 8 x * / 12 = | 0.5:half 8:dollar x:half *:dollar /:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | ((0.5-x)+12)=8 | 0.5 x - 12 + 8 = | 0.5:dollar x:dollar -:dollar 12:dollar +:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.4375 | (0.5+(8*x))=12 | 0.5 8 x * + 12 = | 0.5:dollar 8:half x:dollar *:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.4375 | (0.5+(x*8))=12 | 0.5 x 8 * + 12 = | 0.5:half x:dollar 8:half *:half +:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.64 | ((0.5+12)*x)=8 | 0.5 12 + x * 8 = | 0.5:half 12:half +:half x:dollar *:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/(x*8))=12 | 0.5 x 8 * / 12 = | 0.5:half x:dollar 8:half *:dollar /:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (0.5*8)=(x*12) | 0.5 8 * x 12 * = | 0.5:half 8:dollar *:half x:dollar 12:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/8)=(x*12) | 0.5 8 / x 12 * = | 0.5:half 8:dollar /:half x:dollar 12:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.166666666666667 | ((0.5+x)*12)=8 | 0.5 x + 12 * 8 = | 0.5:half x:half +:half 12:dollar *:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.4375 | (0.5+(x*8))=12 | 0.5 x 8 * + 12 = | 0.5:dollar x:dollar 8:half *:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 2 | ((x-0.5)*8)=12 | x 0.5 - 8 * 12 = | x:dollar 0.5:dollar -:dollar 8:half *:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 96.5 | ((x-0.5)/8)=12 | x 0.5 - 8 / 12 = | x:dollar 0.5:dollar -:dollar 8:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.625 | 0.5=(8-(x*12)) | 0.5 8 x 12 * - = | 0.5:dollar 8:dollar x:dollar 12:half *:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 90 | 0.5=(8-(x/12)) | 0.5 8 x 12 / - = | 0.5:dollar 8:dollar x:dollar 12:half /:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 1 | ((x+0.5)*8)=12 | x 0.5 + 8 * 12 = | x:dollar 0.5:dollar +:dollar 8:half *:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 95.5 | ((x+0.5)/8)=12 | x 0.5 + 8 / 12 = | x:dollar 0.5:dollar +:dollar 8:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/(x*8))=12 | 0.5 x 8 * / 12 = | 0.5:dollar x:dollar 8:half *:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | 0.5=(8*(12/x)) | 0.5 8 12 x / * = | 0.5:half 8:half 12:dollar x:half /:dollar *:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 192 | (0.5*x)=(8*12) | 0.5 x * 8 12 * = | 0.5:half x:dollar *:half 8:half 12:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/x)=(8*12) | 0.5 x / 8 12 * = | 0.5:half x:dollar /:half 8:half 12:dollar *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | (0.5-(12-x))=8 | 0.5 12 x - - 8 = | 0.5:dollar 12:dollar x:dollar -:dollar -:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 2 | ((x-0.5)*8)=12 | x 0.5 - 8 * 12 = | x:half 0.5:half -:half 8:dollar *:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 96.5 | ((x-0.5)/8)=12 | x 0.5 - 8 / 12 = | x:half 0.5:half -:half 8:dollar /:half 12:half =:half
EXPR: 1 | POS | INT | 22 | 8 | 8 | (0.5*x)=(12-8) | 0.5 x * 12 8 - = | 0.5:half x:dollar *:dollar 12:dollar 8:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/(x*8))=12 | 0.5 x 8 * / 12 = | 0.5:half x:half 8:dollar *:dollar /:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/(8*x))=12 | 0.5 8 x * / 12 = | 0.5:dollar 8:dollar x:half *:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | (0.5*x)=(8*12) | 0.5 x * 8 12 * = | 0.5:half x:dollar *:half 8:dollar 12:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/x)=(8*12) | 0.5 x / 8 12 * = | 0.5:half x:dollar /:half 8:dollar 12:half *:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | (0.5+(12-x))=8 | 0.5 12 x - + 8 = | 0.5:dollar 12:dollar x:dollar -:dollar +:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 192 | ((0.5*x)/12)=8 | 0.5 x * 12 / 8 = | 0.5:half x:dollar *:dollar 12:half /:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.00520833333333333 | (0.5/(x*8))=12 | 0.5 x 8 * / 12 = | 0.5:dollar x:half 8:dollar *:half /:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 0.625 | 0.5=(8-(x*12)) | 0.5 8 x 12 * - = | 0.5:half 8:half x:half 12:dollar *:half -:half =:half
EXPR: 0 | POS | INT | 22 | 8 | 90 | 0.5=(8-(x/12)) | 0.5 8 x 12 / - = | 0.5:half 8:half x:half 12:dollar /:half -:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.4375 | (0.5+(x*8))=12 | 0.5 x 8 * + 12 = | 0.5:half x:half 8:dollar *:half +:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 0.333333333333333 | (0.5*(8/x))=12 | 0.5 8 x / * 12 = | 0.5:dollar 8:half x:dollar /:half *:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 4 | (0.5*(12+x))=8 | 0.5 12 x + * 8 = | 0.5:half 12:dollar x:dollar +:dollar *:half 8:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | ((x+0.5)-12)=8 | x 0.5 + 12 - 8 = | x:dollar 0.5:dollar +:dollar 12:dollar -:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 2 | (8-x)=(0.5*12) | 8 x - 0.5 12 * = | 8:dollar x:dollar -:dollar 0.5:half 12:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | ((0.5-12)+x)=8 | 0.5 12 - x + 8 = | 0.5:dollar 12:dollar -:dollar x:dollar +:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.16666666666667 | 0.5=(x-(8/12)) | 0.5 x 8 12 / - = | 0.5:half x:half 8:half 12:dollar /:half -:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 1.4375 | (0.5+(8*x))=12 | 0.5 8 x * + 12 = | 0.5:half 8:dollar x:half *:half +:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 19.5 | ((x-8)+0.5)=12 | x 8 - 0.5 + 12 = | x:dollar 8:dollar -:dollar 0.5:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 20.5 | ((x-8)-0.5)=12 | x 8 - 0.5 - 12 = | x:dollar 8:dollar -:dollar 0.5:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 1.4375 | (0.5+(x*8))=12 | 0.5 x 8 * + 12 = | 0.5:dollar x:half 8:dollar *:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 1 | (8*(0.5+x))=12 | 8 0.5 x + * 12 = | 8:dollar 0.5:half x:half +:half *:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 3.5 | ((x+8)+0.5)=12 | x 8 + 0.5 + 12 = | x:dollar 8:dollar +:dollar 0.5:dollar +:dollar 12:dollar =:dollar
EXPR: 0 | POS | FRA | 22 | 8 | 20.5 | ((x-0.5)-12)=8 | x 0.5 - 12 - 8 = | x:dollar 0.5:dollar -:dollar 12:dollar -:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 16 | ((x+8)*0.5)=12 | x 8 + 0.5 * 12 = | x:dollar 8:dollar +:dollar 0.5:half *:half 12:half =:half
EXPR: 0 | POS | FRA | 22 | 8 | 4.5 | ((x+8)-0.5)=12 | x 8 + 0.5 - 12 = | x:dollar 8:dollar +:dollar 0.5:dollar -:dollar 12:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 8 | 32 | ((x-8)*0.5)=12 | x 8 - 0.5 * 12 = | x:dollar 8:dollar -:dollar 0.5:half *:half 12:half =:half
EXPR: 0 | POS | INT | 25 | 8 | 2 | x=((12-8)*0.5) | x 12 8 - 0.5 * = | x:dollar 12:dollar 8:dollar -:dollar 0.5:half *:dollar =:dollar
EXPR: 1 | POS | INT | 25 | 8 | 8 | x=((12-8)/0.5) | x 12 8 - 0.5 / = | x:dollar 12:dollar 8:dollar -:dollar 0.5:half /:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 8 | 40 | x=((8+12)/0.5) | x 8 12 + 0.5 / = | x:dollar 8:dollar 12:dollar +:dollar 0.5:half /:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 8 | 92 | x=((12-0.5)*8) | x 12 0.5 - 8 * = | x:dollar 12:half 0.5:half -:half 8:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 25 | 8 | 19.5 | x=((12-0.5)+8) | x 12 0.5 - 8 + = | x:dollar 12:dollar 0.5:dollar -:dollar 8:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 8 | 192 | x=((12/0.5)*8) | x 12 0.5 / 8 * = | x:dollar 12:dollar 0.5:half /:dollar 8:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 25 | 8 | 3.5 | x=((12-0.5)-8) | x 12 0.5 - 8 - = | x:dollar 12:dollar 0.5:dollar -:dollar 8:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 8 | 102 | x=(12*(0.5+8)) | x 12 0.5 8 + * = | x:dollar 12:dollar 0.5:half 8:half +:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 25 | 8 | 4.5 | x=(12+(0.5-8)) | x 12 0.5 8 - + = | x:dollar 12:dollar 0.5:dollar 8:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 8 | 10 | x=((8+12)*0.5) | x 8 12 + 0.5 * = | x:dollar 8:dollar 12:dollar +:dollar 0.5:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 25 | 8 | 19.5 | x=(12-(0.5-8)) | x 12 0.5 8 - - = | x:dollar 12:dollar 0.5:dollar 8:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 25 | 8 | 3.5 | x=(12-(0.5+8)) | x 12 0.5 8 + - = | x:dollar 12:dollar 0.5:dollar 8:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 25 | 8 | 20.5 | x=(12+(0.5+8)) | x 12 0.5 8 + + = | x:dollar 12:dollar 0.5:dollar 8:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 8 | 32 | x=(8+(12/0.5)) | x 8 12 0.5 / + = | x:dollar 8:dollar 12:dollar 0.5:half /:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 8 | 28 | x=(12+(8/0.5)) | x 12 8 0.5 / + = | x:dollar 12:dollar 8:dollar 0.5:half /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 25 | 8 | 1.41176470588235 | x=(12/(0.5+8)) | x 12 0.5 8 + / = | x:dollar 12:dollar 0.5:half 8:half +:half /:dollar =:dollar
EXPR: 0 | POS | FRA | 25 | 8 | 0.75 | x=(12*(0.5/8)) | x 12 0.5 8 / * = | x:half 12:dollar 0.5:half 8:dollar /:half *:half =:half
EXPR: 0 | POS | INT | 26 | 8 | 2 | x=((12-8)*0.5) | x 12 8 - 0.5 * = | x:dollar 12:dollar 8:dollar -:dollar 0.5:half *:dollar =:dollar
EXPR: 1 | POS | INT | 26 | 8 | 8 | x=((12-8)/0.5) | x 12 8 - 0.5 / = | x:dollar 12:dollar 8:dollar -:dollar 0.5:half /:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 8 | 40 | x=((8+12)/0.5) | x 8 12 + 0.5 / = | x:dollar 8:dollar 12:dollar +:dollar 0.5:half /:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 8 | 92 | x=((12-0.5)*8) | x 12 0.5 - 8 * = | x:dollar 12:half 0.5:half -:half 8:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 26 | 8 | 19.5 | x=((12-0.5)+8) | x 12 0.5 - 8 + = | x:dollar 12:dollar 0.5:dollar -:dollar 8:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 8 | 192 | x=((12/0.5)*8) | x 12 0.5 / 8 * = | x:dollar 12:dollar 0.5:half /:dollar 8:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 26 | 8 | 3.5 | x=((12-0.5)-8) | x 12 0.5 - 8 - = | x:dollar 12:dollar 0.5:dollar -:dollar 8:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 8 | 102 | x=(12*(0.5+8)) | x 12 0.5 8 + * = | x:dollar 12:dollar 0.5:half 8:half +:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 26 | 8 | 4.5 | x=(12+(0.5-8)) | x 12 0.5 8 - + = | x:dollar 12:dollar 0.5:dollar 8:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 8 | 10 | x=((8+12)*0.5) | x 8 12 + 0.5 * = | x:dollar 8:dollar 12:dollar +:dollar 0.5:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 26 | 8 | 3.5 | x=(12-(0.5+8)) | x 12 0.5 8 + - = | x:dollar 12:dollar 0.5:dollar 8:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 26 | 8 | 19.5 | x=(12-(0.5-8)) | x 12 0.5 8 - - = | x:dollar 12:dollar 0.5:dollar 8:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 26 | 8 | 20.5 | x=(12+(0.5+8)) | x 12 0.5 8 + + = | x:dollar 12:dollar 0.5:dollar 8:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 8 | 28 | x=(12+(8/0.5)) | x 12 8 0.5 / + = | x:dollar 12:dollar 8:dollar 0.5:half /:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 8 | 32 | x=(8+(12/0.5)) | x 8 12 0.5 / + = | x:dollar 8:dollar 12:dollar 0.5:half /:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 26 | 8 | 1.41176470588235 | x=(12/(0.5+8)) | x 12 0.5 8 + / = | x:dollar 12:dollar 0.5:half 8:half +:half /:dollar =:dollar
EXPR: 0 | POS | FRA | 26 | 8 | 0.75 | x=(12*(0.5/8)) | x 12 0.5 8 / * = | x:half 12:dollar 0.5:half 8:dollar /:half *:half =:half
EXPR: 0 | POS | FRA | 27 | 8 | 0.333333333333333 | ((12*x)/0.5)=8 | 12 x * 0.5 / 8 = | 12:dollar x:half *:dollar 0.5:half /:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 0.333333333333333 | (x*(12/0.5))=8 | x 12 0.5 / * 8 = | x:half 12:dollar 0.5:half /:dollar *:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 3.5 | 12=((0.5+8)+x) | 12 0.5 8 + x + = | 12:dollar 0.5:dollar 8:dollar +:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 8 | 192 | 12=((0.5/8)*x) | 12 0.5 8 / x * = | 12:half 0.5:half 8:dollar /:half x:dollar *:half =:half
EXPR: 0 | POS | INT | 27 | 8 | 32 | 12=((x-8)*0.5) | 12 x 8 - 0.5 * = | 12:dollar x:dollar 8:dollar -:dollar 0.5:half *:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 8 | 16 | 12=((x+8)*0.5) | 12 x 8 + 0.5 * = | 12:dollar x:dollar 8:dollar +:dollar 0.5:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 0.75 | 12=((x/0.5)*8) | 12 x 0.5 / 8 * = | 12:dollar x:dollar 0.5:half /:dollar 8:half *:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 8 | 14 | 12=((x-8)/0.5) | 12 x 8 - 0.5 / = | 12:dollar x:dollar 8:dollar -:dollar 0.5:half /:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 8 | 192 | 12=((0.5*x)/8) | 12 0.5 x * 8 / = | 12:dollar 0.5:half x:dollar *:dollar 8:half /:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 0.333333333333333 | 12=((0.5*8)/x) | 12 0.5 8 * x / = | 12:half 0.5:half 8:dollar *:half x:dollar /:half =:half
EXPR: 0 | POS | FRA | 27 | 8 | 0.75 | ((12/x)*0.5)=8 | 12 x / 0.5 * 8 = | 12:dollar x:half /:dollar 0.5:half *:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 3.5 | ((12-x)-0.5)=8 | 12 x - 0.5 - 8 = | 12:dollar x:dollar -:dollar 0.5:dollar -:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 8 | 192 | ((x/12)*0.5)=8 | x 12 / 0.5 * 8 = | x:dollar 12:half /:dollar 0.5:half *:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 0.333333333333333 | ((12/0.5)*x)=8 | 12 0.5 / x * 8 = | 12:dollar 0.5:half /:dollar x:half *:dollar 8:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 4.5 | ((12-x)+0.5)=8 | 12 x - 0.5 + 8 = | 12:dollar x:dollar -:dollar 0.5:dollar +:dollar 8:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 8 | 16 | 8=((12/0.5)-x) | 8 12 0.5 / x - = | 8:dollar 12:dollar 0.5:half /:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 0.333333333333333 | 12=(0.5*(8/x)) | 12 0.5 8 x / * = | 12:dollar 0.5:half 8:dollar x:half /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 8 | 4 | ((12+x)*0.5)=8 | 12 x + 0.5 * 8 = | 12:dollar x:dollar +:dollar 0.5:half *:half 8:half =:half
EXPR: 0 | POS | INT | 27 | 8 | 16 | 12=((8+x)*0.5) | 12 8 x + 0.5 * = | 12:dollar 8:dollar x:dollar +:dollar 0.5:half *:dollar =:dollar
EXPR: 0 | POS | FRA | 27 | 8 | 0.166666666666667 | (12*(x+0.5))=8 | 12 x 0.5 + * 8 = | 12:dollar x:half 0.5:half +:half *:dollar 8:dollar =:dollar
EXPR: 1 | POS | INT | 27 | 8 | 8 | (12-x)=(0.5*8) | 12 x - 0.5 8 * = | 12:dollar x:dollar -:dollar 0.5:half 8:dollar *:dollar =:dollar
NET 688 non-negative solutions found out of 1000 total solutions
