parameters: n=11 l=5 k=1 p=5 q=1 m=11
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 4 | 30 | x=((7+((12+4)-6))+13) | x 7 12 4 + 6 - + 13 + = | x:dollar 7:dollar 12:dollar 4:dollar +:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 4 | 20 | x=(12-((7+4)-(6+13))) | x 12 7 4 + 6 13 + - - = | x:dollar 12:dollar 7:dollar 4:dollar +:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 4 | 28 | x=(12-((7-4)-(6+13))) | x 12 7 4 - 6 13 + - - = | x:dollar 12:dollar 7:dollar 4:dollar -:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 4 | 30 | x=(12+((7+(4-6))+13)) | x 12 7 4 6 - + 13 + + = | x:dollar 12:dollar 7:dollar 4:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 4 | 28 | x=(12-(7-((4+6)+13))) | x 12 7 4 6 + 13 + - - = | x:dollar 12:dollar 7:dollar 4:dollar 6:dollar +:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 22 | 7=((((4-12)+x)+6)-13) | 7 4 12 - x + 6 + 13 - = | 7:dollar 4:dollar 12:dollar -:dollar x:dollar +:dollar 6:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 28 | 7=((12+6)-((x-4)-13)) | 7 12 6 + x 4 - 13 - - = | 7:dollar 12:dollar 6:dollar +:dollar x:dollar 4:dollar -:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 6 | 7=((12+6)+((x-4)-13)) | 7 12 6 + x 4 - 13 - + = | 7:dollar 12:dollar 6:dollar +:dollar x:dollar 4:dollar -:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 18 | 7=((12-6)+((x-4)-13)) | 7 12 6 - x 4 - 13 - + = | 7:dollar 12:dollar 6:dollar -:dollar x:dollar 4:dollar -:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 28 | 7=((12+(6+(4-x)))+13) | 7 12 6 4 x - + + 13 + = | 7:dollar 12:dollar 6:dollar 4:dollar x:dollar -:dollar +:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 2 | 12=((7-4)+((x-6)+13)) | 12 7 4 - x 6 - 13 + + = | 12:dollar 7:dollar 4:dollar -:dollar x:dollar 6:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 42 | (x-((7+12)+(4+13)))=6 | x 7 12 + 4 13 + + - 6 = | x:dollar 7:dollar 12:dollar +:dollar 4:dollar 13:dollar +:dollar +:dollar -:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 18 | 7=((12-(6+(4-x)))-13) | 7 12 6 4 x - + - 13 - = | 7:dollar 12:dollar 6:dollar 4:dollar x:dollar -:dollar +:dollar -:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 4 | 28 | 12=((7-4)+((x-6)-13)) | 12 7 4 - x 6 - 13 - + = | 12:dollar 7:dollar 4:dollar -:dollar x:dollar 6:dollar -:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 30 | x=(4+((7+(12-6))+13)) | x 4 7 12 6 - + 13 + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 18 | x=(4+(7-((12-6)-13))) | x 4 7 12 6 - 13 - - + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar 13:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 8 | x=(7+((6+(12-4))-13)) | x 7 6 12 4 - + 13 - + = | x:dollar 7:dollar 6:dollar 12:dollar 4:dollar -:dollar +:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 16 | x=(4-(7-((12-6)+13))) | x 4 7 12 6 - 13 + - - = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 2 | x=(4-(7-((12+6)-13))) | x 4 7 12 6 + 13 - - - = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar +:dollar 13:dollar -:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 15 | 4 | 4 | x=(4-(7+((12-6)-13))) | x 4 7 12 6 - 13 - + - = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar 13:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 30 | x=(4+((7+12)-(6-13))) | x 4 7 12 + 6 13 - - + = | x:dollar 4:dollar 7:dollar 12:dollar +:dollar 6:dollar 13:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 30 | x=(4+(7+((12-6)+13))) | x 4 7 12 6 - 13 + + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar 13:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 16 | x=(((4+(7+12))+6)-13) | x 4 7 12 + + 6 + 13 - = | x:dollar 4:dollar 7:dollar 12:dollar +:dollar +:dollar 6:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 42 | x=(4+(7+((12+6)+13))) | x 4 7 12 6 + 13 + + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar +:dollar 13:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 18 | x=(4+((7-(12-6))+13)) | x 4 7 12 6 - - 13 + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 42 | x=(((4+(7+12))+6)+13) | x 4 7 12 + + 6 + 13 + = | x:dollar 4:dollar 7:dollar 12:dollar +:dollar +:dollar 6:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 15 | 4 | 4 | x=(4+(7+((12-6)-13))) | x 4 7 12 6 - 13 - + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar 13:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 15 | 4 | 4 | x=((4+(7+12))-(6+13)) | x 4 7 12 + + 6 13 + - = | x:dollar 4:dollar 7:dollar 12:dollar +:dollar +:dollar 6:dollar 13:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 22 | x=((7-(6-(12-4)))+13) | x 7 6 12 4 - - - 13 + = | x:dollar 7:dollar 6:dollar 12:dollar 4:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 6 | x=(((4+(7-12))-6)+13) | x 4 7 12 - + 6 - 13 + = | x:dollar 4:dollar 7:dollar 12:dollar -:dollar +:dollar 6:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 15 | 4 | 4 | x=(4+(7+(12-(6+13)))) | x 4 7 12 6 13 + - + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar +:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 16 | x=(4-(7-(12-(6-13)))) | x 4 7 12 6 13 - - - - = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar -:dollar -:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 18 | x=(4+(7-(12-(6+13)))) | x 4 7 12 6 13 + - - + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 15 | 4 | 4 | x=(4-(7+(12-(6+13)))) | x 4 7 12 6 13 + - + - = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar +:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 30 | x=(4+(7+(12-(6-13)))) | x 4 7 12 6 13 - - + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar -:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 34 | x=(((7+6)+(12-4))+13) | x 7 6 + 12 4 - + 13 + = | x:dollar 7:dollar 6:dollar +:dollar 12:dollar 4:dollar -:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 18 | x=(7-(12-(13+(4+6)))) | x 7 12 13 4 6 + + - - = | x:dollar 7:dollar 12:dollar 13:dollar 4:dollar 6:dollar +:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 4 | 8 | x=(((7+6)+(12-4))-13) | x 7 6 + 12 4 - + 13 - = | x:dollar 7:dollar 6:dollar +:dollar 12:dollar 4:dollar -:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 30 | x=(4+((7+(12-6))+13)) | x 4 7 12 6 - + 13 + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar +:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 30 | x=(4+((7+12)-(6-13))) | x 4 7 12 + 6 13 - - + = | x:dollar 4:dollar 7:dollar 12:dollar +:dollar 6:dollar 13:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 18 | x=(4+((7-(12-6))+13)) | x 4 7 12 6 - - 13 + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 42 | x=(((4+(7+12))+6)+13) | x 4 7 12 + + 6 + 13 + = | x:dollar 4:dollar 7:dollar 12:dollar +:dollar +:dollar 6:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 22 | x=((7-(6-(12-4)))+13) | x 7 6 12 4 - - - 13 + = | x:dollar 7:dollar 6:dollar 12:dollar 4:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 6 | x=(((4+(7-12))-6)+13) | x 4 7 12 - + 6 - 13 + = | x:dollar 4:dollar 7:dollar 12:dollar -:dollar +:dollar 6:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 16 | x=(4-(7-(12-(6-13)))) | x 4 7 12 6 13 - - - - = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar -:dollar -:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 16 | 4 | 4 | x=(4-(7+(12-(6+13)))) | x 4 7 12 6 13 + - + - = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar +:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 30 | x=(4+(7+(12-(6-13)))) | x 4 7 12 6 13 - - + + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar -:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 16 | 4 | 4 | x=(4-(7+((12-6)-13))) | x 4 7 12 6 - 13 - + - = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar -:dollar 13:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 18 | x=(4+(7-(12-(6+13)))) | x 4 7 12 6 13 + - - + = | x:dollar 4:dollar 7:dollar 12:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 34 | x=(((7+6)+(12-4))+13) | x 7 6 + 12 4 - + 13 + = | x:dollar 7:dollar 6:dollar +:dollar 12:dollar 4:dollar -:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 4 | 18 | x=(7-(12-(13+(4+6)))) | x 7 12 13 4 6 + + - - = | x:dollar 7:dollar 12:dollar 13:dollar 4:dollar 6:dollar +:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 4 | 28 | 7=((12+(13+(4-x)))+6) | 7 12 13 4 x - + + 6 + = | 7:dollar 12:dollar 13:dollar 4:dollar x:dollar -:dollar +:dollar +:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 4 | 2 | 7=((12-(13-4))+(6-x)) | 7 12 13 4 - - 6 x - + = | 7:dollar 12:dollar 13:dollar 4:dollar -:dollar -:dollar 6:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 4 | 8 | 7=((12+(13-4))-(6+x)) | 7 12 13 4 - + 6 x + - = | 7:dollar 12:dollar 13:dollar 4:dollar -:dollar +:dollar 6:dollar x:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 8 | x=(7-(((4-12)+13)-6)) | x 7 4 12 - 13 + 6 - - = | x:dollar 7:dollar 4:dollar 12:dollar -:dollar 13:dollar +:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 18 | x=(6+(7-((12-4)-13))) | x 6 7 12 4 - 13 - - + = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar -:dollar 13:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 20 | x=(6-(7-((12-4)+13))) | x 6 7 12 4 - 13 + - - = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar -:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 2 | x=(6-(7-((12+4)-13))) | x 6 7 12 4 + 13 - - - = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar +:dollar 13:dollar -:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 20 | 4 | 4 | x=(6-(7+((12-4)-13))) | x 6 7 12 4 - 13 - + - = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar -:dollar 13:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 34 | x=(6+(7+((12-4)+13))) | x 6 7 12 4 - 13 + + + = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar -:dollar 13:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 42 | x=(6+(7+((12+4)+13))) | x 6 7 12 4 + 13 + + + = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar +:dollar 13:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 2 | x=(6-(7-(12+(4-13)))) | x 6 7 12 4 13 - + - - = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar 13:dollar -:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 42 | x=(((6+(7+12))+4)+13) | x 6 7 12 + + 4 + 13 + = | x:dollar 6:dollar 7:dollar 12:dollar +:dollar +:dollar 4:dollar +:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 10 | x=(6+(7-(12+(4-13)))) | x 6 7 12 4 13 - + - + = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar 13:dollar -:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 8 | x=((12-7)-(4-(13-6))) | x 12 7 - 4 13 6 - - - = | x:dollar 12:dollar 7:dollar -:dollar 4:dollar 13:dollar 6:dollar -:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 8 | x=(6+(7+((12-4)-13))) | x 6 7 12 4 - 13 - + + = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar -:dollar 13:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 10 | x=(((6+(7-12))-4)+13) | x 6 7 12 - + 4 - 13 + = | x:dollar 6:dollar 7:dollar 12:dollar -:dollar +:dollar 4:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 28 | x=(12-(((7-4)-13)-6)) | x 12 7 4 - 13 - 6 - - = | x:dollar 12:dollar 7:dollar 4:dollar -:dollar 13:dollar -:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 18 | x=(6+(7-(12-(4+13)))) | x 6 7 12 4 13 + - - + = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar 13:dollar +:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 20 | 4 | 4 | x=(((6-7)-(12-4))+13) | x 6 7 - 12 4 - - 13 + = | x:dollar 6:dollar 7:dollar -:dollar 12:dollar 4:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 34 | x=(6+((7+12)-(4-13))) | x 6 7 12 + 4 13 - - + = | x:dollar 6:dollar 7:dollar 12:dollar +:dollar 4:dollar 13:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 8 | x=(7-(((13-12)+4)-6)) | x 7 13 12 - 4 + 6 - - = | x:dollar 7:dollar 13:dollar 12:dollar -:dollar 4:dollar +:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 20 | 4 | 4 | x=(6-(7+(12-(4+13)))) | x 6 7 12 4 13 + - + - = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar 13:dollar +:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 4 | 22 | x=((7-4)+(12+(13-6))) | x 7 4 - 12 13 6 - + + = | x:dollar 7:dollar 4:dollar -:dollar 12:dollar 13:dollar 6:dollar -:dollar +:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 20 | 4 | 4 | x=(12+(((7+4)-13)-6)) | x 12 7 4 + 13 - 6 - + = | x:dollar 12:dollar 7:dollar 4:dollar +:dollar 13:dollar -:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 4 | 10 | x=(6+(7-(12+(4-13)))) | x 6 7 12 4 13 - + - + = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar 13:dollar -:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 4 | 34 | x=(6+((7+12)-(4-13))) | x 6 7 12 + 4 13 - - + = | x:dollar 6:dollar 7:dollar 12:dollar +:dollar 4:dollar 13:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 21 | 4 | 4 | x=(((6-7)-(12-4))+13) | x 6 7 - 12 4 - - 13 + = | x:dollar 6:dollar 7:dollar -:dollar 12:dollar 4:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 4 | 8 | x=(7-(((13-12)+4)-6)) | x 7 13 12 - 4 + 6 - - = | x:dollar 7:dollar 13:dollar 12:dollar -:dollar 4:dollar +:dollar 6:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 21 | 4 | 4 | x=(6-(7+(12-(4+13)))) | x 6 7 12 4 13 + - + - = | x:dollar 6:dollar 7:dollar 12:dollar 4:dollar 13:dollar +:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 21 | 4 | 4 | x=(12+(((7+4)-13)-6)) | x 12 7 4 + 13 - 6 - + = | x:dollar 12:dollar 7:dollar 4:dollar +:dollar 13:dollar -:dollar 6:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 22 | 6=((7+12)-(x+(4-13))) | 6 7 12 + x 4 13 - + - = | 6:dollar 7:dollar 12:dollar +:dollar x:dollar 4:dollar 13:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 2 | (7-4)=(12+(6-(x+13))) | 7 4 - 12 6 x 13 + - + = | 7:dollar 4:dollar -:dollar 12:dollar 6:dollar x:dollar 13:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 4 | 4 | 6=((7+12)-(x-(4-13))) | 6 7 12 + x 4 13 - - - = | 6:dollar 7:dollar 12:dollar +:dollar x:dollar 4:dollar 13:dollar -:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 4 | 4 | 6=((7+12)-(4+(13-x))) | 6 7 12 + 4 13 x - + - = | 6:dollar 7:dollar 12:dollar +:dollar 4:dollar 13:dollar x:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 4 | 4 | 6=(((7-x)+(12+4))-13) | 6 7 x - 12 4 + + 13 - = | 6:dollar 7:dollar x:dollar -:dollar 12:dollar 4:dollar +:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 2 | 6=((7+x)-(12+(4-13))) | 6 7 x + 12 4 13 - + - = | 6:dollar 7:dollar x:dollar +:dollar 12:dollar 4:dollar 13:dollar -:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 22 | 6=((7-((x-12)+4))+13) | 6 7 x 12 - 4 + - 13 + = | 6:dollar 7:dollar x:dollar 12:dollar -:dollar 4:dollar +:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 20 | 6=(((7+x)-(12-4))-13) | 6 7 x + 12 4 - - 13 - = | 6:dollar 7:dollar x:dollar +:dollar 12:dollar 4:dollar -:dollar -:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 6 | 6=((7-(12-(4-x)))+13) | 6 7 12 4 x - - - 13 + = | 6:dollar 7:dollar 12:dollar 4:dollar x:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 4 | 4 | 6=((((7+12)-x)+4)-13) | 6 7 12 + x - 4 + 13 - = | 6:dollar 7:dollar 12:dollar +:dollar x:dollar -:dollar 4:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 8 | ((7-12)+4)=((13-6)-x) | 7 12 - 4 + 13 6 - x - = | 7:dollar 12:dollar -:dollar 4:dollar +:dollar 13:dollar 6:dollar -:dollar x:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 4 | 4 | 7=((13-(12-4))+(6-x)) | 7 13 12 4 - - 6 x - + = | 7:dollar 13:dollar 12:dollar 4:dollar -:dollar -:dollar 6:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 20 | ((7+4)-((12-x)+13))=6 | 7 4 + 12 x - 13 + - 6 = | 7:dollar 4:dollar +:dollar 12:dollar x:dollar -:dollar 13:dollar +:dollar -:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 30 | ((7+4)+((12-x)+13))=6 | 7 4 + 12 x - 13 + + 6 = | 7:dollar 4:dollar +:dollar 12:dollar x:dollar -:dollar 13:dollar +:dollar +:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 4 | 2 | 12=((7-(6-(x-4)))+13) | 12 7 6 x 4 - - - 13 + = | 12:dollar 7:dollar 6:dollar x:dollar 4:dollar -:dollar -:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 22 | 4 | 4 | 7=((13-12)+((x-4)+6)) | 7 13 12 - x 4 - 6 + + = | 7:dollar 13:dollar 12:dollar -:dollar x:dollar 4:dollar -:dollar 6:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 22 | x=((13+((7+12)-4))-6) | x 13 7 12 + 4 - + 6 - = | x:dollar 13:dollar 7:dollar 12:dollar +:dollar 4:dollar -:dollar +:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 34 | x=(13+((7+12)-(4-6))) | x 13 7 12 + 4 6 - - + = | x:dollar 13:dollar 7:dollar 12:dollar +:dollar 4:dollar 6:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 2 | x=(4+((12-(7-6))-13)) | x 4 12 7 6 - - 13 - + = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar -:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 25 | 4 | 4 | x=((4-12)-(7-(6+13))) | x 4 12 - 7 6 13 + - - = | x:dollar 4:dollar 12:dollar -:dollar 7:dollar 6:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 25 | 4 | 4 | x=(4-((12+(7-6))-13)) | x 4 12 7 6 - + 13 - - = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar +:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 8 | x=(((7-(4-6))+12)-13) | x 7 4 6 - - 12 + 13 - = | x:dollar 7:dollar 4:dollar 6:dollar -:dollar -:dollar 12:dollar +:dollar 13:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=(4-(12-((7-6)+13))) | x 4 12 7 6 - 13 + - - = | x:dollar 4:dollar 12:dollar 7:dollar 6:dollar -:dollar 13:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 18 | x=(7+((6+(4-12))+13)) | x 7 6 4 12 - + 13 + + = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar +:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 6 | x=((7-((12-13)+6))+4) | x 7 12 13 - 6 + - 4 + = | x:dollar 7:dollar 12:dollar 13:dollar -:dollar 6:dollar +:dollar -:dollar 4:dollar +:dollar =:dollar
EXPR: 1 | POS | INT | 25 | 4 | 4 | x=(((7+4)-6)+(12-13)) | x 7 4 + 6 - 12 13 - + = | x:dollar 7:dollar 4:dollar +:dollar 6:dollar -:dollar 12:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 22 | x=(7-((6+(4-12))-13)) | x 7 6 4 12 - + 13 - - = | x:dollar 7:dollar 6:dollar 4:dollar 12:dollar -:dollar +:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 16 | x=(7+((12+6)-(13-4))) | x 7 12 6 + 13 4 - - + = | x:dollar 7:dollar 12:dollar 6:dollar +:dollar 13:dollar 4:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 4 | 22 | x=(((13+(7+12))-4)-6) | x 13 7 12 + + 4 - 6 - = | x:dollar 13:dollar 7:dollar 12:dollar +:dollar +:dollar 4:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 1 | POS | INT | 25 | 4 | 4 | x=(((7+12)-13)-(6-4)) | x 7 12 + 13 - 6 4 - - = | x:dollar 7:dollar 12:dollar +:dollar 13:dollar -:dollar 6:dollar 4:dollar -:dollar -:dollar =:dollar
